index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,,,
20386,407-4383841-2776346,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635,HYDERABAD,TELANGANA,500068,IN,FALSE,Ekart,,,
20387,408-2143906-4038762,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,L,Shipped,1,INR,625,Noida,UTTAR PRADESH,201301,IN,FALSE,Ekart,,,
20388,404-4234936-0981913,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,329,MARGAO,GOA,403601,IN,FALSE,Ekart,,,
20389,404-4234936-0981913,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,349,MARGAO,GOA,403601,IN,FALSE,Ekart,,,
20390,404-4234936-0981913,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,442,MARGAO,GOA,403601,IN,FALSE,Ekart,,,
20391,404-2967963-0928321,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,362,MARGAO,GOA,403601,IN,FALSE,Easy Ship,,,
20392,406-5769089-2075550,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,353,BENGALURU,KARNATAKA,560047,IN,FALSE,Ekart,,,
20393,407-2782963-3185153,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1281,CHENNAI,TAMIL NADU,600011,IN,FALSE,Ekart,,,
20394,408-6455265-1509958,04-18-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,0,Meerut,UTTAR PRADESH,250003,IN,FALSE,Ekart,,,
20395,406-1253726-9709129,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,666,SILIGURI,WEST BENGAL,734001,IN,FALSE,Ekart,,,
20396,402-8383440-4157965,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,458,KANPUR,UTTAR PRADESH,208002,IN,FALSE,Ekart,,,
20397,406-2663635-6372324,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,487,VAPI,Gujarat,396195,IN,FALSE,Easy Ship,,,
20398,404-0894279-0026765,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1186,KHALILABAD,UTTAR PRADESH,272175,IN,FALSE,Easy Ship,,,
20399,408-5620975-0835563,04-18-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,0,0,BARDHAMAN,WEST BENGAL,713212,IN,FALSE,Easy Ship,,,
20400,403-8361273-4197149,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,518,Madurai,TAMIL NADU,625201,IN,FALSE,Ekart,,,
20401,406-4339807-3944301,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,406,CHENNAI,TAMIL NADU,600040,IN,FALSE,Ekart,,,
20402,406-4339807-3944301,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,0,0,CHENNAI,TAMIL NADU,600040,IN,FALSE,Ekart,,,
20403,403-7556004-1624331,04-18-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,376,THODUPUZHA,KERALA,685588,IN,FALSE,Easy Ship,,,
20404,405-8565670-2322765,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,Free,Shipped,1,INR,419,LUCKNOW,UTTAR PRADESH,226018,IN,FALSE,Easy Ship,,,
20405,171-6416612-9245936,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,BENGALURU,KARNATAKA,560032,IN,FALSE,Easy Ship,,,
20406,402-6681573-8786765,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,299,KAVALI,ANDHRA PRADESH,524201,IN,FALSE,Ekart,,,
20407,406-8770163-7073957,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1186,GONDIYA,MAHARASHTRA,441601,IN,FALSE,Easy Ship,,,
20408,408-5125191-5964331,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,0,MEERUT,UTTAR PRADESH,250110,IN,FALSE,Easy Ship,,,
20409,402-4621827-2767516,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,744,AHMEDABAD,Gujarat,380005,IN,FALSE,Ekart,,,
20410,171-3828154-0509920,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1281,KANPUR,UTTAR PRADESH,208017,IN,FALSE,Easy Ship,,,
20411,403-7624624-2626722,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE,Ekart,,,
20412,404-7142294-5437130,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,568,"Sabang, paschim Medinipur",WEST BENGAL,721144,IN,FALSE,Easy Ship,,,
20413,407-5282945-9237900,04-18-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,968,ARARIA,BIHAR,854332,IN,FALSE,Easy Ship,,,
20414,408-6950086-4002713,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,362,MUMBAI,MAHARASHTRA,400043,IN,FALSE,Easy Ship,,,
20415,408-2826549-7449141,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400043,IN,FALSE,Ekart,,,
20416,408-0672935-3706716,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,459,MUMBAI,MAHARASHTRA,400043,IN,FALSE,Ekart,,,
20417,402-6984225-6361133,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,859,BENGALURU,KARNATAKA,560048,IN,FALSE,Ekart,,,
20418,406-1172186-3150719,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399,TIRUVANNAMALAI,TAMIL NADU,606604,IN,FALSE,Ekart,,,
20419,406-1172186-3150719,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,458,TIRUVANNAMALAI,TAMIL NADU,606604,IN,FALSE,Ekart,,,
20420,403-4831755-4435523,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,352,PUNE,MAHARASHTRA,412213,IN,FALSE,Ekart,,,
20421,405-3721443-1941123,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Cancelled,0,0,0,ERATTUPETTA,KERALA,686581,IN,FALSE,Ekart,,,
20422,408-6867292-3076333,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,399,HYDERABAD,TELANGANA,500084,IN,FALSE,Easy Ship,,,
20423,405-8889410-1350707,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,399,SURI,WEST BENGAL,731101,IN,FALSE,Ekart,,,
20424,171-5415986-2675504,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,807,GWALIOR,MADHYA PRADESH,474011,IN,FALSE,Ekart,,,
20425,405-0299037-0729106,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,Endada/vishaka patnam,ANDHRA PRADESH,531162,IN,FALSE,Ekart,,,
20426,407-0956291-2893169,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,680,KOLKATA,WEST BENGAL,700017,IN,FALSE,Easy Ship,,,
20427,407-2848656-1678724,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,329,HYDERABAD,TELANGANA,502032,IN,FALSE,Ekart,,,
20428,171-6871582-2507503,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112,ALWAR,RAJASTHAN,301001,IN,FALSE,Ekart,,,
20429,406-5866456-9329141,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,574,BENGALURU,KARNATAKA,560097,IN,FALSE,Ekart,,,
20430,406-5866456-9329141,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,442,BENGALURU,KARNATAKA,560097,IN,FALSE,Ekart,,,
20431,404-0059533-1375518,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,725,Thrissur,KERALA,680651,IN,FALSE,Ekart,,,
20432,404-0059533-1375518,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,771,Thrissur,KERALA,680651,IN,FALSE,Ekart,,,
20433,407-6983327-0626718,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560049,IN,FALSE,Ekart,,,
20434,407-8001044-6536317,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Ekart,,,
20435,402-6200217-2506725,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,475,HYDERABAD,TELANGANA,500049,IN,FALSE,Easy Ship,,,
20436,403-5168085-5641105,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,316,Kolhapur,MAHARASHTRA,416012,IN,FALSE,Easy Ship,,,
20437,408-4387070-8862741,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487,KOTTAYAM,KERALA,686544,IN,FALSE,Easy Ship,,,
20438,405-4180420-2977914,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MYSORE,KARNATAKA,570010,IN,FALSE,Ekart,,,
20439,405-8058428-9163500,04-18-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,662.86,HASSAN,KARNATAKA,573201,IN,FALSE,Easy Ship,,,
20440,406-2208492-0791542,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,435,"Eratupetta,KOTTAYAM(district)",KERALA,686579,IN,FALSE,Ekart,,,
20441,406-4293863-2624369,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,517,GURUGRAM,HARYANA,122011,IN,FALSE,Easy Ship,,,
20442,405-6301002-0195542,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,429,NEW DELHI,DELHI,110092,IN,FALSE,Ekart,,,
20443,405-6301002-0195542,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,435,NEW DELHI,DELHI,110092,IN,FALSE,Ekart,,,
20444,408-5487535-0855540,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,566,BENGALURU,KARNATAKA,560077,IN,FALSE,Easy Ship,,,
20445,403-2632258-8013106,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,696,KALAMASSERY,KERALA,683503,IN,FALSE,Ekart,,,
20446,407-2950626-6905931,04-18-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,487,INDORE,MADHYA PRADESH,452010,IN,FALSE,Easy Ship,,,
20447,407-5430319-0448321,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,888,BENGALURU,KARNATAKA,560068,IN,FALSE,Easy Ship,,,
20448,405-4974198-6669130,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,Alwar,RAJASTHAN,321605,IN,FALSE,Ekart,,,
20449,405-6496776-6569146,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,751,NEW DELHI,DELHI,110085,IN,FALSE,Ekart,,,
20450,171-3017800-2429162,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487,NASHIK,MAHARASHTRA,422101,IN,FALSE,Easy Ship,,,
20451,402-3579042-4507554,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,517,BENGALURU,KARNATAKA,560070,IN,FALSE,Easy Ship,,,
20452,404-5580303-1605158,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,435,MUMBAI,MAHARASHTRA,400016,IN,FALSE,Ekart,,,
20453,404-5580303-1605158,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,345,MUMBAI,MAHARASHTRA,400016,IN,FALSE,Ekart,,,
20454,405-7885008-7524315,04-18-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,662.86,HASSAN,KARNATAKA,573201,IN,FALSE,Easy Ship,,,
20455,407-8467601-5809112,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,XXL,Shipped,1,INR,460,MUMBAI,MAHARASHTRA,400071,IN,FALSE,Ekart,,,
20456,407-7141340-8578701,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,XXL,Shipped,1,INR,460,MUMBAI,MAHARASHTRA,400071,IN,FALSE,Easy Ship,,,
20457,407-4535452-2657102,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,654,Bangla chouraha,UTTAR PRADESH,273161,IN,FALSE,Easy Ship,,,
20458,407-4535452-2657102,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,579,Bangla chouraha,UTTAR PRADESH,273161,IN,FALSE,Easy Ship,,,
20459,406-0518127-2824322,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Ekart,,,
20460,405-4257226-1631500,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,771,North West Delhi,Delhi,110089,IN,FALSE,Ekart,,,
20461,402-4225430-0229969,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,406,TIRUPATHUR VELLORE DISTRICT,TAMIL NADU,635601,IN,FALSE,Ekart,,,
20462,403-7428427-5563566,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,950,MUMBAI,MAHARASHTRA,400080,IN,FALSE,Ekart,,,
20463,403-6196953-8464364,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,574,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE,Easy Ship,,,
20464,405-9164910-8220325,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,563,UTTAR BAGDOGRA,WEST BENGAL,734012,IN,FALSE,Ekart,,,
20465,402-1565152-5137102,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,696,MUMBAI,MAHARASHTRA,400050,IN,FALSE,Ekart,,,
20466,408-3895294-0386736,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,939,Coimbatore,TAMIL NADU,641109,IN,FALSE,Ekart,,,
20467,406-6958644-8165923,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,BENGALURU,KARNATAKA,560043,IN,FALSE,Ekart,,,
20468,405-1856762-5189117,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,696,HASSAN,KARNATAKA,573201,IN,FALSE,Ekart,,,
20469,405-0541843-9304311,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,JORHAT,ASSAM,785001,IN,FALSE,Ekart,,,
20470,408-6050686-2747522,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,KOLKATA,WEST BENGAL,700032,IN,FALSE,Ekart,,,
20471,402-9526434-3253158,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,563,MUMBAI,MAHARASHTRA,400050,IN,FALSE,Ekart,,,
20472,405-8999195-5686759,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376,BANGALORE,KARNATAKA,560064,IN,FALSE,Ekart,,,
20473,405-7450254-3330734,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,588,MUMBAI,MAHARASHTRA,400070,IN,FALSE,Easy Ship,,,
20474,405-5220082-9745111,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400070,IN,FALSE,Ekart,,,
20475,405-8780701-2515567,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,432,THIRUVALAM,TAMIL NADU,632519,IN,FALSE,Ekart,,,
20476,402-4135809-1219516,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,680,DINDORI,MADHYA PRADESH,481880,IN,FALSE,Easy Ship,,,
20477,404-1370720-8617135,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,399,ERNAKULAM,KERALA,682017,IN,FALSE,Easy Ship,,,
20478,406-1185320-4046764,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,680,MYSURU,KARNATAKA,570019,IN,FALSE,Easy Ship,,,
20479,407-0744440-5334705,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,0,0,NEW DELHI,DELHI,110043,IN,FALSE,Ekart,,,
20480,403-1827050-5465931,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1033,PAPPINIVATTOM,KERALA,680685,IN,FALSE,Ekart,,,
20481,403-5724783-3615502,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,859,HOSUR,TAMIL NADU,635109,IN,TRUE,Ekart,,,
20482,171-5620222-1081143,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112,PUNE,MAHARASHTRA,411015,IN,FALSE,Ekart,,,
20483,403-8930808-1467503,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635,LUDHIANA,PUNJAB,141003,IN,FALSE,Ekart,,,
20484,403-5558254-9749140,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,696,LUDHIANA,PUNJAB,141003,IN,FALSE,Easy Ship,,,
20485,403-5558254-9749140,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,291,LUDHIANA,PUNJAB,141003,IN,FALSE,Easy Ship,,,
20486,406-2457035-0249157,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,458,Chennai,TAMIL NADU,600020,IN,FALSE,Ekart,,,
20487,402-5863439-9921144,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,311,NAVI MUMBAI,MAHARASHTRA,400705,IN,FALSE,Easy Ship,,,
20488,405-1574305-7045916,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,349,BENGALURU,KARNATAKA,560097,IN,FALSE,Ekart,,,
20489,405-1574305-7045916,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,329,BENGALURU,KARNATAKA,560097,IN,FALSE,Ekart,,,
20490,405-1574305-7045916,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,353,BENGALURU,KARNATAKA,560097,IN,FALSE,Ekart,,,
20491,405-0226695-1376355,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,376,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship,,,
20492,405-0226695-1376355,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,362,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship,,,
20493,405-0226695-1376355,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,316,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship,,,
20494,406-9625690-5710728,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1115,"Sanganapuram, Tirunelveli district",TAMIL NADU,627114,IN,FALSE,Ekart,,,
20495,403-5944225-0878704,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,599,Sonipat,HARYANA,131001,IN,FALSE,Easy Ship,,,
20496,403-4193607-3765105,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,286,KARUMATHAMPATTI,TAMIL NADU,641659,IN,FALSE,Ekart,,,
20497,406-0779121-4601152,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,824,PALAKKAD,KERALA,678624,IN,FALSE,Ekart,,,
20498,408-9616248-0695550,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,635,MAHOBA,UTTAR PRADESH,210427,IN,FALSE,Ekart,,,
20499,171-1687529-1432325,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,VIJAPURA,KARNATAKA,586101,IN,FALSE,Ekart,,,
20500,406-9115659-9293927,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,744,SOLAPUR,MAHARASHTRA,413214,IN,FALSE,Easy Ship,,,
20501,402-3043476-8833113,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,493,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship,,,
20502,171-0108749-5906767,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,499,HYDERABAD,TELANGANA,500035,IN,FALSE,Ekart,,,
20503,404-3399313-5864321,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1112,NEW DELHI,DELHI,110024,IN,FALSE,Ekart,,,
20504,406-8940005-9280351,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,295,HYDERABAD,TELANGANA,500045,IN,FALSE,Ekart,,,
20505,404-5917320-7372301,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,574,BARHANI BAZAR,UTTAR PRADESH,272201,IN,FALSE,Easy Ship,,,
20506,171-1146555-6029935,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,381,BANGALORE,KARNATAKA,560066,IN,FALSE,Ekart,,,
20507,407-0098454-8417928,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,0,0,AJMER,RAJASTHAN,305001,IN,FALSE,Ekart,,,
20508,403-2783489-5366700,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,363,Chennai,TAMIL NADU,600040,IN,FALSE,Ekart,,,
20509,406-2465783-8897932,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,597,Nagaon,ASSAM,782002,IN,FALSE,Easy Ship,,,
20510,403-8082018-3545956,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1149,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship,,,
20511,403-8082018-3545956,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1729,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship,,,
20512,403-2738469-8507547,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,FARIDABAD,HARYANA,121004,IN,FALSE,Ekart,,,
20513,171-5743720-8133925,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,387,MANCHERIAL,TELANGANA,504302,IN,FALSE,Ekart,,,
20514,403-6101732-1188343,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,NAGPUR,MAHARASHTRA,440013,IN,FALSE,Ekart,,,
20515,403-1443719-7344354,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,791,AHMEDABAD,Gujarat,380005,IN,FALSE,Ekart,,,
20516,407-0652611-9801122,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,NELLORE,ANDHRA PRADESH,524002,IN,FALSE,Ekart,,,
20517,407-4547249-5332344,04-18-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1432,NEW DELHI,DELHI,110088,IN,FALSE,Easy Ship,,,
20518,408-3683868-6177915,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560068,IN,FALSE,Ekart,,,
20519,407-7530039-3981117,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,541,MUMBAI,MAHARASHTRA,400097,IN,FALSE,Ekart,,,
20520,407-7486890-4217156,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,560,MUMBAI,MAHARASHTRA,400097,IN,FALSE,Easy Ship,,,
20521,406-3153308-0858700,04-18-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,KOLKATA,WEST BENGAL,700082,IN,FALSE,Ekart,,,
20522,402-9620952-4369921,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499,BENGALURU,KARNATAKA,562112,IN,FALSE,Easy Ship,,,
20523,403-6790570-5219503,04-18-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759,HYDERABAD,TELANGANA,500084,IN,FALSE,Ekart,,,
20524,406-9264349-3985168,04-18-22,Cancelled,Merchant,Amazon.in,Standard,Perfume,XL,On the Way,0,0,0,WARANGAL,TELANGANA,506006,IN,FALSE,Easy Ship,,,
